	Adult obesity Value	Median household income Value
Pend Oreille County,WA	-0.8716443793669912	-0.4109979676713558
Seneca County,NY	-0.06182560051173883	0.16671825201037738
Schuyler County,NY	-0.21503455867354357	0.03295657127078936
Schoharie County,NY	-0.8935313733901074	0.07954143379837587
Schenectady County,NY	-1.0905143195981408	0.7020046912424563
Saratoga County,NY	-1.1780622956906006	1.9307104049417663
Winona County,MN	-0.8497573853438762	0.13124024349880206
Mifflin County,PA	0.17893133374252573	-0.5406045663330116
Oceana County,MI	0.6823321962741699	-0.523904332596707
Mercer County,PA	0.529123238112364	-0.33269065158724814
Oakland County,MI	-1.0905143195981408	1.7303875055306868
McKean County,PA	0.025722375580721015	-0.23968073738122636
Newaygo County,MI	0.9449761245515482	-0.49018424342579536
Lycoming County,PA	-0.23692155269665852	-0.20068689018832378
Muskegon County,MI	1.251394040875159	-0.41027881885017525
Monroe County,PA	-0.8716443793669912	0.9404424781761067
Ogemaw County,MI	1.1638460647826978	-0.9392527295407802
Sussex County,DE	0.04760936960383598	0.44694657599707704
Reno County,KS	0.5072362440892489	-0.09505191889935402
Kent County,DE	0.4853492500661352	0.5232562564667942
New Castle County,DE	-0.9154183674132211	1.3511563604947938
Rice County,KS	0.025722375580721015	0.11422038806419499
Grundy County,IL	0.0913833576500659	1.7874399786776796
Smith County,TX	-0.6090004510896129	-0.18854126565282953
Hancock County,IL	-0.412017504881577	0.08345679960258125
Monroe County,KY	0.04760936960383598	-1.4023845703810742
Hall County,NE	0.44157526201990527	0.06204214581631507
Starr County,TX	-0.23692155269665852	-1.6798961099322027
Dillon County,SC	1.667246927314342	-1.3748971043270608
Darlington County,SC	1.0106371066208943	-0.9654617088015836
Edgefield County,SC	0.28836630385809936	-0.2871445595791447
Washington County,NE	0.003835381557606054	1.715445191135046
Dorchester County,SC	0.003835381557606054	0.6924160402933819
Wasco County,OR	-0.8935313733901074	-0.2966533051036435
Fairfield County,SC	1.9955518376610664	-0.9774475224879267
Washington County,OR	-1.4407062239679802	1.4856371900555625
Union County,OR	-0.8497573853438762	-0.2302518972813032
Nelson County,KY	0.31025329788121553	0.544750815677636
Lampasas County,TX	-0.6308874451127267	0.23783407988267927
Lee County,TX	-0.018051612465508907	0.41330639225074095
Lavaca County,TX	0.24459231581187063	-0.05445996321493902
Leon County,TX	-0.08371259453485379	-0.204841972266256
Oswego County,NY	-0.3682435168353483	-0.06364908704113532
Otsego County,NY	-1.1999492897137156	-0.3690476197691553
Orange County,NY	-1.0686273255750258	1.7184016918443439
Orleans County,NY	-0.08371259453485379	-0.09153608021802673
Greene County,NC	0.7042191902972849	-0.8357752047153522
Lamar County,GA	0.44157526201990527	-0.5899861187207448
Granville County,NC	1.3170550229445026	0.1294024187335628
Putnam County,NY	-0.8278703913207612	3.7245072812398616
Gates County,NC	0.6823321962741699	0.055170279302811744
Lee County,GA	0.2664793098349856	1.3432457234618076
Gaston County,NC	0.5728972261585951	-0.4527885047244051
Mineral County,WV	0.8136541604128597	-0.6161151925569726
Mercer County,WV	0.6385582082279387	-1.012925530999502
Mason County,WV	1.1857330588058128	-0.95275674629406
Marshall County,WV	0.3321402919043305	-0.34891145277609903
Arapahoe County,CO	-2.184864020753888	1.4092476041612696
Archuleta County,CO	-3.235439733863405	-0.2568604036649847
Adams County,CO	-1.1342883076443708	0.9263791234507975
Mingo County,WV	2.083099813753526	-1.4289930767647556
Pima County,AZ	-2.0316550625920837	-0.14794930996841452
Saline County,MO	1.5359249631756522	-0.5282192255237905
Morton County,ND	0.28836630385809936	0.5525016418614711
Maricopa County,AZ	-1.9222200924765087	0.4959286012619321
Navajo County,AZ	-0.018051612465508907	-0.9800844014989221
Mohave County,AZ	-0.6308874451127267	-0.8005369124775037
Adair County,OK	1.579698951221882	-1.3053793849462714
Atoka County,OK	1.076298088690238	-0.9438872441661662
Livingston County,NY	-0.23692155269665852	0.1755877541382712
Beckham County,OK	0.5510102321354801	-0.08770061983839697
Baldwin County,GA	0.6385582082279387	-0.8561510879821354
Lewis and Clark County,MT	-1.4407062239679802	0.46740236468843577
Jefferson County,MT	-1.4625932179910952	1.1068854775671233
Hill County,MT	0.5510102321354801	-0.33668592281602916
Johnston County,OK	1.8204558854761455	-0.9385335807195996
Lake County,MT	-0.8716443793669912	-0.7592258079719082
Solano County,CA	-0.3244695287891184	1.548842380894878
Blackford County,IN	0.9887501125977781	-0.6519927281914261
Muskogee County,OK	0.7917671663897446	-0.5359700517076257
Bartholomew County,IN	0.28836630385809936	0.5096723342889388
Adams County,IN	-0.14937357660419867	0.19572392113132747
Allen County,IN	-0.543339469020268	0.07418777035180932
Claiborne County,MS	2.608387670308284	-1.7291178514707848
Clarke County,MS	1.0106371066208943	-1.0237926687417862
Noble County,OK	0.5510102321354801	-0.06780416911906757
Clay County,MS	1.623472939268112	-1.1013808360047133
Coahoma County,MS	3.177449514909273	-1.5242403428588949
Copiah County,MS	1.4702639811063072	-0.9915108772132357
Wyandotte County,KS	1.492150975129421	-0.8498385594406613
Lenoir County,NC	1.098185082713353	-0.9374149047755409
Lee County,NC	-0.3682435168353483	-0.13180841420413925
Johnston County,NC	0.9230891305284344	0.1863749864559799
Clay County,MO	-0.4776784869509219	1.1087233023323626
St. Louis city,MO	0.17893133374252573	-0.9621855863939832
Lincoln County,NC	-0.4776784869509219	0.1560908305418199
Alexandria city,VA	-2.2505250028232333	3.0920558457238285
Itasca County,MN	0.0913833576500659	0.06411968685528119
Jackson County,MN	-0.018051612465508907	0.47763025903411516
Kanabec County,MN	-0.959192355459451	0.09472346446774368
Kandiyohi County,MN	-0.7840964032745326	0.7736798570867875
Sussex County,NJ	-1.1999492897137156	2.7427892349037934
Rio Arriba County,NM	-1.5063672060373245	-1.0244319121383911
Somerset County,NJ	-2.1192030386845433	4.192753069252995
Salem County,NJ	0.22270532178875566	0.7129517344093163
Passaic County,NJ	-1.5063672060373245	0.8236207474465501
Gage County,NE	0.9668631185746631	0.25077875866392974
McKinley County,NM	0.5072362440892489	-1.4563207319696179
Washington County,PA	-0.4776784869509219	0.6451120289446148
Union County,NJ	-1.4188192299448652	1.634021563492489
Fairbanks North Star Borough,AK	-0.5214524749971519	1.604376650974934
Price County,WI	0.2664793098349856	-0.4046055337053062
Shasta County,CA	-0.8278703913207612	-0.3245402982805349
Calumet County,WI	-0.3682435168353483	1.654637163032999
Santa Cruz County,CA	-2.2724119968463476	1.3211918262789364
Polk County,WI	-0.28069554074288844	0.37463216675614086
Santa Clara County,CA	-2.513168931100612	3.9550344311405254
Portage County,WI	0.7917671663897446	0.3477839440987325
Santa Barbara County,CA	-2.622603901216187	1.1501143122625337
Botetourt County,VA	-1.1342883076443708	1.2723696118632324
San Mateo County,CA	-2.3818469669619224	4.241655189093275
Pierce County,WI	-0.10559958855796875	1.6579132854405993
Chippewa County,WI	-0.543339469020268	0.3805451681747367
Wayne County,MI	0.5510102321354801	-0.5024896788104408
Sequatchie County,TN	-0.21503455867354357	-0.28858285722150584
Scott County,TN	-0.03993860648862387	-1.3045004252759396
Holt County,NE	0.2008183277656407	-0.08434459200622092
Shelby County,TN	0.5510102321354801	-0.2962537779807654
Scioto County,OH	1.1638460647826978	-0.8068494410189777
Otero County,NM	-1.1561753016674856	-0.47835824058860354
Washtenaw County,MI	-1.6814631582222441	1.2096438535713707
Dallas County,IA	0.025722375580721015	2.5130611392488857
Mahoning County,OH	-0.08371259453485379	-0.511918518910364
Crawford County,IA	0.3321402919043305	0.21154519519730025
Madison County,OH	-0.5214524749971519	0.42137684013287857
Clinton County,IA	0.04760936960383598	0.06435940312900805
Seneca County,OH	0.8574281484590883	-0.21730721850005275
Clayton County,IA	0.7917671663897446	0.10351306117106189
Lorain County,OH	-0.23692155269665852	0.36823973279009126
Clay County,IA	-0.08371259453485379	0.3029570009118096
Logan County,OH	0.04760936960383598	0.24214897280976275
Winston County,MS	1.1200720767364678	-1.0643047190016257
Buckingham County,VA	0.46346225604302027	-0.7184740414383419
Barry County,MI	0.5947842201817101	0.7600959349089321
Shelby County,OH	0.28836630385809936	0.24382698672585076
Washington County,MS	2.170647789845985	-1.3927959194319999
Wayne County,MS	1.4702639811063072	-0.9826413750853419
Wexford County,MI	-0.10559958855796875	-0.6324958045949747
Webster County,MS	0.9887501125977781	-1.0906735091115802
Wilkinson County,MS	2.236308771915331	-1.6082209440878716
Ripley County,MO	0.7042191902972849	-1.4146101003411442
Clay County,IL	0.11327035167318086	-0.16089398874966496
Clark County,WI	0.5947842201817101	-0.19229682060788367
St. Louis County,MO	-0.7403224152283014	0.9884656383460543
Cassia County,ID	-0.03993860648862387	-0.21131431165688125
Saline County,AR	0.11327035167318086	0.6546207744691136
McLeod County,MN	0.5728972261585951	0.9901436522621424
Lyon County,MN	-0.39013051085846323	0.46580425619692334
Petersburg city,VA	1.6015859452449959	-1.1964682912497013
Scott County,AR	0.06949636362695094	-1.1602711339169454
Butler County,KY	0.9887501125977781	-0.9991018925479197
Caldwell County,KY	0.4853492500661352	-0.406123736772243
Calloway County,KY	-0.6308874451127267	-0.8004570070529281
Campbell County,KY	0.3540272859274454	0.3696780304324524
Iberia Parish,LA	1.4483769870831924	-0.19948830881968946
Iberville Parish,LA	1.8642298735223766	-0.027611740557530667
Franklin Parish,LA	1.098185082713353	-1.2309075292417935
Potter County,TX	-0.2588085467197735	-0.7589860916981813
Grant Parish,LA	0.5728972261585951	-0.5636972340353659
Worcester County,MA	-1.0686273255750258	1.3979010338715316
Suffolk County,MA	-2.2724119968463476	0.5239754052879748
Jackson Parish,LA	1.7110209153605707	-0.8464026261839097
Plymouth County,MA	-1.002966343505681	2.14573590247476
Norfolk County,MA	-2.469394943054383	3.3813134826875735
Riverside County,CA	-1.1999492897137156	0.7314897929108601
Sacramento County,CA	-0.959192355459451	0.6456713669166442
Placer County,CA	-1.8127851223609346	2.234670640027425
Plumas County,CA	-1.52825420006044	0.019292743668358325
San Benito County,CA	-1.550141194083555	1.6335421309450353
Arenac County,MI	0.5728972261585951	-0.8999392606495751
Stokes County,NC	0.5947842201817101	-0.2123530821763643
Goshen County,WY	-0.7403224152283014	-0.15993512365475754
Lawrence County,IL	0.22270532178875566	-0.4765204158233643
Lee County,IL	0.4196882679967891	0.5393172468064938
Livingston County,IL	0.0913833576500659	0.4950496415916003
Fremont County,WY	-1.0905143195981408	0.07203032388826758
Fulton County,AR	0.22270532178875566	-1.1486848473534805
Spokane County,WA	-0.565226463043383	0.1886123383440973
Franklin County,AR	1.2732810348982726	-0.5847922661233295
Snohomish County,WA	-0.5214524749971519	1.9311099320646445
Faulkner County,AR	-0.45579149292780813	0.29672437779491123
Thurston County,WA	-0.5214524749971519	1.1131181006840216
Drew County,AR	-0.03993860648862387	-0.8726915108692886
Stevens County,WA	-0.14937357660419867	-0.31159561949928444
Desha County,AR	1.7110209153605707	-1.1741746777931032
St. Lawrence County,NY	-0.5214524749971519	-0.3359667739948486
Perry County,IL	-0.12748658258108372	-0.45470623491422
McCracken County,KY	0.24459231581187063	-0.519909061367926
Queens County,NY	-1.5720281881066693	0.7306108332405283
Rensselaer County,NY	-1.6158021761528993	0.9750415270173501
Logan County,KY	0.9887501125977781	-0.525182819389917
Richmond County,NY	-1.0248533375287958	1.8039804015648329
Rockland County,NY	-2.2067510147770033	2.831803877881034
Piatt County,IL	-0.12748658258108372	1.4581497240015493
Ogle County,IL	-0.5214524749971519	0.7513862436301896
Davis County,UT	-1.3969322359217498	1.8437733030034917
Montgomery County,PA	-1.550141194083555	2.5452630253528605
Duchesne County,UT	-1.0248533375287958	1.138927552821947
Montour County,PA	0.2664793098349856	0.5453101536496653
Emery County,UT	-0.8278703913207612	0.15872770955281537
Northampton County,PA	-0.6308874451127267	1.101691624969708
Monroe County,MI	0.5510102321354801	0.7987701604035322
Northumberland County,PA	0.6604452022510549	-0.582794630508939
Perry County,PA	0.4196882679967891	0.5751148770163717
Montmorency County,MI	0.17893133374252573	-0.7800012183615694
Peoria County,IL	-0.5214524749971519	0.3775886674654388
Kay County,OK	-0.4995654809740381	-0.4960972448443912
Pottawatomie County,KS	0.1351573456962958	1.4103662801053283
Iroquois County,IL	0.3540272859274454	-0.06612615520297954
Jackson County,IL	0.04760936960383598	-1.0649439623982306
Henry County,IL	-0.06182560051173883	0.2638832482943314
Douglas County,OR	0.003835381557606054	-0.49689629909014743
Colleton County,SC	1.8861168675454916	-0.9720139536167844
Coos County,OR	-0.5871134570664966	-0.6205898963332073
Chesterfield County,SC	0.7479931783435135	-1.020676357183337
Crook County,OR	-0.981079349482566	-0.7644995659938991
Clarendon County,SC	1.9298908555917202	-1.2349028004705744
Curry County,OR	-0.4339044989046932	-0.5752036151742551
Cherokee County,SC	0.7917671663897446	-0.701214469730008
Deschutes County,OR	-1.6814631582222441	0.37271443656632597
Chester County,SC	1.667246927314342	-0.8138811183816324
Worcester County,MD	-0.2588085467197735	0.6367219593641747
Taney County,MO	-0.03993860648862387	-0.9581903151652021
Texas County,MO	-0.06182560051173883	-1.1160834341266275
Llano County,TX	-0.8497573853438762	-0.20987601401452008
Vernon County,MO	0.025722375580721015	-0.5957393092901895
Warren County,MO	-0.39013051085846323	0.41842033942358065
Liberty County,TX	-0.4995654809740381	-0.04790771839973817
Limestone County,TX	0.7917671663897446	-0.8363345426873815
Onondaga County,NY	-0.6965484271820716	0.4130666759770141
Craven County,NC	-0.3244695287891184	-0.29968971123751703
Oneida County,NY	-0.12748658258108372	0.05013623755454768
Niagara County,NY	-0.17126057062731365	0.12396884986242064
New York County,NY	-3.5637446442101295	2.2162923923750326
Jefferson County,GA	1.623472939268112	-1.349407273887438
Chowan County,NC	0.31025329788121553	-0.7060087952045452
Jeff Davis County,GA	-0.12748658258108372	-0.9978234057547097
Columbus County,NC	0.003835381557606054	-1.0708569638168266
Cleveland County,NC	0.24459231581187063	-0.6615014737159248
Ontario County,NY	-0.3244695287891184	0.8590188505335498
Windham County,CT	-0.45579149292780813	0.7850264273765256
Lewis County,WV	1.1419590707595841	-0.5716877764929278
Yavapai County,AZ	-1.3750452418986352	-0.2858660727859348
Atlantic County,NJ	-0.9154183674132211	0.5182222147185301
New London County,CT	-0.937305361436336	1.4455246669186013
Logan County,WV	2.236308771915331	-0.9017770854148144
Tolland County,CT	-1.52825420006044	2.471510318469563
McDowell County,WV	1.9955518376610664	-1.839067715686838
Marion County,WV	0.7479931783435135	-0.3191067294093927
Broomfield County,CO	-2.7976998534011064	3.0493863490004474
Chaffee County,CO	-2.600716907193072	0.08928989559660151
Boulder County,CO	-3.8701625605337386	1.9036224660106311
Bryan County,OK	0.8574281484590883	-0.7619425924074792
Blaine County,OK	1.5140379691525372	-0.27276158315553306
Canadian County,OK	0.7042191902972849	1.6539180142118184
Caddo County,OK	1.1419590707595841	-0.6224277210984466
Carter County,OK	0.31025329788121553	-0.2653303786700004
Berrien County,GA	0.6604452022510549	-1.010368557413082
Jennings County,IN	0.529123238112364	-0.31479183648230924
Jackson County,IN	1.8204558854761455	0.05157453519690884
Jasper County,IN	-0.412017504881577	0.5966893416517891
Jay County,IN	0.9230891305284344	-0.7239076103094841
Jefferson County,IN	0.9012021365053194	-0.14051810548288185
DeSoto County,MS	1.2951680289213876	0.8594982830810035
Covington County,MS	1.1638460647826978	-1.269501849311818
Forrest County,MS	0.7042191902972849	-0.8721321728972593
New Kent County,VA	0.1351573456962958	1.9723411311456645
Onslow County,NC	-1.0686273255750258	-0.0416750952828398
Northampton County,NC	1.492150975129421	-1.2512834125085766
Pamlico County,NC	0.2008183277656407	-0.3696069577411846
Orange County,NC	-2.425620955008153	1.0053256829315103
Cape Girardeau County,MO	0.3759142799505604	-0.0014027612967272784
Pasquotank County,NC	0.5947842201817101	-0.24982872630233013
Cass County,MO	-0.10559958855796875	1.058542695698873
Lawrence County,TN	0.5072362440892489	-1.0474446744161698
Waller County,TX	-0.018051612465508907	0.22904448317936105
Knox County,TN	-0.4995654809740381	-0.04183490613199104
Johnson County,TN	-0.28069554074288844	-1.309854088722506
Lauderdale County,TN	1.579698951221882	-1.1288683020587267
Monroe County,IN	-2.184864020753888	-0.3101573218569233
Montgomery County,IN	0.5510102321354801	-0.062130883974198546
Martin County,IN	0.7917671663897446	0.052613305716391896
George County,MS	0.7479931783435135	-0.2326490600185718
Miami County,IN	0.9012021365053194	-0.5319747804788446
Morgan County,IN	0.5947842201817101	0.5694415918715026
Giles County,VA	0.0913833576500659	-0.13931952411424756
Rice County,MN	-0.8716443793669912	1.0063644534509932
St. Louis County,MN	-1.1999492897137156	0.15912723667569348
Newton County,MO	0.15704433971941079	-0.18174930456390181
Mercer County,NJ	-1.4625932179910952	2.0797340217752978
Nodaway County,MO	-0.565226463043383	-0.38087362260634705
Middlesex County,NJ	-1.52825420006044	2.365795441756018
Morgan County,MO	-0.8278703913207612	-0.8674177528472977
Monmouth County,NJ	-1.8127851223609346	3.1560600908089005
New Madrid County,MO	0.6604452022510549	-1.0460862821983843
Morris County,NJ	-2.316185984892578	4.218083088843467
Ocean County,NJ	-0.9154183674132211	1.2157166658391179
Crawford County,OH	0.24459231581187063	-0.6265828031763788
Oregon County,MO	0.5728972261585951	-1.4628729767848185
Tipton County,TN	0.5947842201817101	0.3688789761866962
Stanislaus County,CA	0.31025329788121553	0.25525346244016445
Sumner County,TN	-0.565226463043383	0.844476063260787
Sullivan County,TN	0.04760936960383598	-0.7097643501595994
Grady County,GA	0.025722375580721015	-0.9976635949055584
Stewart County,TN	-0.08371259453485379	-0.4900244325766441
Washington County,IA	0.003835381557606054	0.680829753729917
Warren County,IA	-0.10559958855796875	1.5677000610947243
Webster County,IA	-0.10559958855796875	-0.33820412588296594
Sonoma County,CA	-2.053542056615198	1.5362972292365056
Comanche County,OK	0.8574281484590883	-0.1319682250532905
Dickinson County,IA	0.39780127397367415	0.705440624499208
Delaware County,IA	0.22270532178875566	0.6580567077258653
Des Moines County,IA	0.1351573456962958	-0.19421455079769853
Warren County,MS	1.054411094667123	-0.5853516040953589
Tishomingo County,MS	1.0106371066208943	-0.9726531970133894
Walthall County,MS	1.623472939268112	-1.2877202861150594
Union County,MS	0.7261061843203985	-0.8034934131868017
Macon County,NC	-1.2874972658061754	-0.7861539360538922
West Carroll Parish,LA	1.3389420169676174	-1.099782727513201
West Baton Rouge Parish,LA	1.5140379691525372	0.30583359619653194
Winn Parish,LA	1.098185082713353	-0.8852366625276611
West Feliciana Parish,LA	1.623472939268112	0.4759522451180271
Matanuska-Susitna Borough,AK	-0.45579149292780813	2.098192174852266
Preble County,OH	0.28836630385809936	0.1433059626097207
Putnam County,OH	0.5072362440892489	0.7028836509127881
Pike County,OH	0.04760936960383598	-0.5761624802691625
Kenosha County,WI	0.17893133374252573	0.4972070880551421
Portage County,OH	-0.543339469020268	0.3455465922106151
Richland County,OH	0.44157526201990527	-0.4614182905785721
Boyle County,KY	0.11327035167318086	-0.4941795146545763
Breckinridge County,KY	1.3827160050138474	-0.49346036583339575
Breathitt County,KY	2.608387670308284	-1.5242403428588949
Bullitt County,KY	0.3540272859274454	0.5754344987146741
Lafourche Parish,LA	1.1638460647826978	-0.027212213434652566
Lafayette Parish,LA	-0.4776784869509219	0.2890534570356517
Jefferson Davis Parish,LA	1.098185082713353	-0.7794418803895401
Jefferson Parish,LA	0.28836630385809936	-0.05581835543272456
Hampden County,MA	-0.543339469020268	0.10782795409814537
Franklin County,MA	-2.053542056615198	0.497846331451747
Middlesex County,MA	-1.834672116384049	2.9008421647143696
Hampshire County,MA	-2.1192030386845433	0.8002084580458934
La Salle Parish,LA	1.667246927314342	-0.2863455053333885
San Joaquin County,CA	-0.34635652281223334	0.3039957714312927
San Francisco County,CA	-3.5418576501870143	2.8818246736653723
San Diego County,CA	-2.359959972938808	1.4631837657498132
San Bernardino County,CA	-0.4995654809740381	0.3378756714513556
San Luis Obispo County,CA	-2.0097680685689685	1.1228665624822474
Hampton city,VA	0.24459231581187063	-0.008594249508533085
Carbon County,WY	-0.981079349482566	0.839202305238796
Lincoln County,AR	1.0325241006440093	-0.805331237952041
Campbell County,WY	0.5728972261585951	2.5278436427953754
Big Horn County,WY	-0.6965484271820716	0.2168988586438668
Albany County,WY	-2.162977026730773	-0.3903024627062702
Johnson County,AR	0.8136541604128597	-1.0227538982223032
Lee County,AR	0.9230891305284344	-1.5754597200118674
Jefferson County,WA	-1.6814631582222441	0.2590090173952186
Lawrence County,AR	0.5072362440892489	-1.0233132361943325
Converse County,WY	-0.565226463043383	1.2340150080669348
Martin County,KY	2.126873801799756	-1.617170351640341
Marshall County,KY	0.3321402919043305	-0.16992330172671002
Marion County,KY	0.46346225604302027	-0.6898678994402699
Magoffin County,KY	0.5510102321354801	-1.462393544237365
Madison County,KY	-0.30258253476600216	-0.2688462173513277
Box Elder County,UT	0.39780127397367415	0.6864231334502104
Lackawanna County,PA	-0.21503455867354357	-0.20971620316536885
Menominee County,MI	0.7479931783435135	-0.4420012724066964
Cache County,UT	-1.8784461044302794	0.3206160997430217
Jefferson County,PA	-0.4339044989046932	-0.3126343900187675
Mason County,MI	-0.3682435168353483	-0.3856679480808843
Juniata County,PA	0.4853492500661352	0.09760005975246601
Mecosta County,MI	0.4853492500661352	-0.4914627302190053
Huntingdon County,PA	-0.3244695287891184	-0.25502257889974544
Manistee County,MI	0.7042191902972849	-0.8186754438561695
Indiana County,PA	1.1200720767364678	-0.408440994084936
Marquette County,MI	-0.3682435168353483	-0.23872187228631894
Okfuskee County,OK	0.15704433971941079	-1.0827628720785938
Shawnee County,KS	0.28836630385809936	0.405315849793179
King County,WA	-1.9003330984533937	2.2385860058316305
Seward County,KS	0.8574281484590883	-0.027292118859228186
Sedgwick County,KS	-0.10559958855796875	0.2758690619806744
Nolan County,TX	-0.06182560051173883	-0.7175950817680101
Adams County,IL	0.8136541604128597	-0.1327672792990467
Washington County,RI	-1.550141194083555	1.8364220039425347
Bond County,IL	-0.10559958855796875	0.17287096970270013
Boone County,IL	0.6823321962741699	0.8845086809731726
Whitman County,WA	-1.4844802120142102	-0.4702877927064659
Yakima County,WA	-0.412017504881577	-0.2701247041445376
Walla Walla County,WA	-1.0686273255750258	0.1675173062561336
Whatcom County,WA	-1.6814631582222441	0.4802671380451106
Laurens County,SC	1.623472939268112	-0.755470253016854
Columbia County,OR	0.24459231581187063	0.782629264639257
Horry County,SC	-0.4995654809740381	-0.3909417061028752
Benton County,OR	-2.469394943054383	0.5087134691940314
Jasper County,SC	1.667246927314342	-0.7996579528071719
Baker County,OR	-1.0686273255750258	-0.6996962666630712
Kershaw County,SC	-0.03993860648862387	-0.18470580527319974
Clatsop County,OR	-0.4339044989046932	-0.20699941872979777
Lancaster County,SC	0.3540272859274454	-0.22921312676182015
Clackamas County,OR	-1.1999492897137156	1.4249090673780913
Scott County,MO	1.1638460647826978	-0.5745643717776502
Stoddard County,MO	0.6823321962741699	-0.7505960221177412
Stone County,MO	0.2664793098349856	-0.5657747750743319
Jackson County,GA	-0.5214524749971519	0.3362775629598432
Dare County,NC	-0.6308874451127267	0.5529011689843493
Davidson County,NC	-0.17126057062731365	-0.34971050702185524
Cherokee County,AL	0.3759142799505604	-0.7758461362836372
Cumberland County,NC	0.22270532178875566	-0.41075825139762895
Henry County,GA	-0.28069554074288844	1.0120377385958623
Currituck County,NC	-0.5871134570664966	0.8231413148990964
Calhoun County,AL	0.22270532178875566	-0.5273402658534587
Bullock County,AL	2.9585795746781236	-1.6894048554567016
Davie County,NC	-0.6527744391358415	-0.010432074273772348
Butler County,AL	1.098185082713353	-1.2154058768741232
Madison County,NY	-0.34635652281223334	0.30982886742531296
Tioga County,PA	0.003835381557606054	-0.028970132775316206
Montgomery County,NY	-1.2874972658061754	-0.5433213507685827
Monroe County,NY	-0.8278703913207612	0.29153052519749595
Carroll County,NH	-1.7252371462684741	0.7857455761977061
Fort Bend County,TX	-1.6376891701760148	3.259617521058904
Nassau County,NY	-1.8127851223609346	4.0423710602016785
Coos County,NH	-0.1931475646504286	-0.4180296450340104
Cheshire County,NH	-1.3093842598292904	0.6620519789546463
Middlesex County,CT	-1.6158021761528993	2.2886867070405446
Delta County,CO	-2.0754290506383133	-0.19493369961887913
Litchfield County,CT	-1.7690111343147046	2.052805893693314
Hartford County,CT	-0.981079349482566	1.4452050452202987
Fairfield County,CT	-2.2286380088001176	3.005518270908432
New Haven County,CT	-1.0248533375287958	1.0119578331712866
Gonzales County,TX	0.4196882679967891	-0.4340107299491344
Gillespie County,TX	0.025722375580721015	0.40683405286011576
Rolette County,ND	2.2144217778922157	-0.9662607630473398
Richland County,ND	0.3759142799505604	0.7554614202835461
Gray County,TX	-0.6308874451127267	0.10303362862360817
Franklin County,TX	-0.543339469020268	-0.44935257146765345
Sumner County,KS	0.7261061843203985	0.37982601935355614
Schuylkill County,PA	0.8136541604128597	-0.36385376717174
Washington County,AL	1.098185082713353	-0.5115189917874859
Bibb County,GA	-0.08371259453485379	-0.9355770800103017
Brooks County,GA	0.9668631185746631	-1.1841628558650559
Cleveland County,OK	-0.23692155269665852	0.8376041967472836
Yellowstone County,MT	-1.3531582478755204	0.3140638549278208
Bryan County,GA	-0.5871134570664966	1.504894397378287
Ashland County,OH	-0.1931475646504286	-0.02825098395413563
Choctaw County,OK	0.7042191902972849	-1.4439353911603967
Burnett County,WI	-0.4776784869509219	-0.4724452391700077
Cherokee County,OK	0.8355411544359733	-0.7747274603395785
Huntington County,IN	0.2664793098349856	0.16855607677561665
Hendricks County,IN	-0.28069554074288844	1.8086948216147944
Harrison County,IN	0.8136541604128597	0.7242983046990543
Howard County,IN	0.9887501125977781	-0.02313703678129594
Henry County,IN	0.22270532178875566	-0.46085895260654275
Attala County,MS	1.8642298735223766	-1.2146867280529428
Amite County,MS	1.7329079093836868	-1.3627514797915667
Alcorn County,MS	0.5510102321354801	-1.0022182041063687
Adams County,MS	1.1857330588058128	-1.2301883804206128
Camden County,MO	-0.6308874451127267	-0.26469113527339544
New Hanover County,NC	-1.0905143195981408	0.17438917276963692
Ashtabula County,OH	-0.06182560051173883	-0.6364910758237557
Moore County,NC	-0.6746614331589578	0.313824138654094
Nash County,NC	0.04760936960383598	-0.349550696172704
Mitchell County,NC	-0.4776784869509219	-0.8731709434167424
Montgomery County,NC	0.2008183277656407	-0.7345350317780416
Orange County,IN	0.17893133374252573	-0.6512735793702454
Noble County,IN	0.6604452022510549	0.26164589640621405
Newton County,IN	0.8574281484590883	0.28465865868399265
Owen County,IN	0.31025329788121553	-0.1375616047735839
Charlton County,GA	-0.06182560051173883	-1.071576112638007
Amelia County,VA	0.003835381557606054	0.3208558160167485
Pontotoc County,OK	1.1857330588058128	-0.5033686384807726
Baltimore city,MD	0.7261061843203985	-0.46565327808108
Perry County,MO	0.15704433971941079	0.22576836077176063
Missoula County,MT	-2.0973160446614285	-0.2402400753532557
Stutsman County,ND	-0.17126057062731365	0.44830496821486254
Oconee County,SC	-0.3682435168353483	-0.6531913095600603
Walsh County,ND	-0.17126057062731365	0.3221343028099584
Pettis County,MO	0.9230891305284344	-0.6140376515180065
Unicoi County,TN	0.17893133374252573	-0.8062901030469484
Union County,TN	0.2008183277656407	-0.8205931740459844
Warren County,TN	0.15704433971941079	-0.8614248460041263
Washington County,TN	0.31025329788121553	-0.36041783391498833
Pottawatomie County,OK	1.1857330588058128	-0.16081408332508934
Humphreys County,TN	0.8355411544359733	-0.39038236813084587
Hickman County,TN	0.22270532178875566	-0.8213922282917406
Jefferson County,TN	-0.565226463043383	-0.5183908583009892
Wood County,WI	0.7042191902972849	0.26212532895366775
Washington Parish,LA	1.9955518376610664	-1.4361845649765614
Vernon Parish,LA	1.5140379691525372	-0.08314601063758663
Martin County,NC	1.1857330588058128	-0.9422891356746538
Vermilion Parish,LA	0.22270532178875566	-0.19109823923924937
